年収,健康保険,厚生年金,社保合計,雇用保険,基礎控除,給与所得控除,課税所得,所得税,所得税+復興,住民税,手取り,税合計,税率%,増分%
2057.0,96.5772,71.37,167.9472,12.342,48,195,1633.7,385.52099999999996,385.51405900000003,164.37,1318.7308,738.2692,35.9,43.59999999999218,
2058.0,96.5772,71.37,167.9472,12.348,48,195,1634.7,385.851,385.847129,164.47000000000003,1319.2848,738.7152000000001,35.9,44.600000000014006,
2059.0,96.5772,71.37,167.9472,12.354,48,195,1635.6,386.1479999999999,386.140892,164.56,1319.8888,739.1112,35.9,39.599999999995816,
2060.0,96.5772,71.37,167.9472,12.36,48,195,1636.6,386.47799999999995,386.473962,164.66,1320.4428,739.5572,35.9,44.59999999999127,
2061.0,96.5772,71.37,167.9472,12.366,48,195,1637.6,386.8079999999999,386.807032,164.76,1320.9968,740.0032000000001,35.9,44.600000000014006,
2062.0,96.5772,71.37,167.9472,12.372,48,195,1638.6,387.1379999999999,387.13010199999997,164.86,1321.5608,740.4392,35.9,43.59999999999218,
2063.0,96.5772,71.37,167.9472,12.378,48,195,1639.6,387.46799999999996,387.46317200000004,164.96,1322.1148,740.8851999999999,35.9,44.59999999999127,
2064.0,96.5772,71.37,167.9472,12.384,48,195,1640.6,387.7979999999999,387.796242,165.06,1322.6688,741.3312000000001,35.9,44.600000000014006,
2065.0,96.5772,71.37,167.9472,12.39,48,195,1641.6,388.12799999999993,388.119312,165.16,1323.2328,741.7672,35.9,43.59999999999218,
2066.0,96.5772,71.37,167.9472,12.396,48,195,1642.6,388.45799999999997,388.452382,165.26,1323.7868,742.2131999999999,35.9,44.59999999999127,
2067.0,96.5772,71.37,167.9472,12.402,48,195,1643.6,388.7879999999999,388.78545199999996,165.36,1324.3408,742.6592,35.9,44.600000000014006,
2068.0,96.5772,71.37,167.9472,12.408,48,195,1644.6,389.11799999999994,389.108522,165.46,1324.9048,743.0952,35.9,43.59999999999218,
2069.0,96.5772,71.37,167.9472,12.414,48,195,1645.6,389.448,389.441592,165.56,1325.4588,743.5411999999999,35.9,44.59999999999127,
2070.0,96.5772,71.37,167.9472,12.42,48,195,1646.6,389.7779999999999,389.774662,165.66,1326.0128,743.9872,35.9,44.600000000014006,
2071.0,96.5772,71.37,167.9472,12.426,48,195,1647.6,390.10799999999995,390.107732,165.76,1326.5668,744.4331999999999,35.9,44.59999999999127,
2072.0,96.5772,71.37,167.9472,12.432,48,195,1648.6,390.438,390.43080199999997,165.86,1327.1308,744.8692000000001,35.9,43.600000000014916,
2073.0,96.5772,71.37,167.9472,12.438,48,195,1649.6,390.7679999999999,390.76387200000005,165.96,1327.6848,745.3152,36.0,44.59999999999127,
2074.0,96.5772,71.37,167.9472,12.444,48,195,1650.6,391.09799999999996,391.096942,166.06,1328.2388,745.7611999999999,36.0,44.59999999999127,
2075.0,96.5772,71.37,167.9472,12.45,48,195,1651.6,391.4279999999999,391.420012,166.16,1328.8028,746.1972000000001,36.0,43.600000000014916,
2076.0,96.5772,71.37,167.9472,12.456,48,195,1652.5,391.725,391.723775,166.25,1329.3968,746.6032,36.0,40.59999999999491,
2077.0,96.5772,71.37,167.9472,12.462,48,195,1653.5,392.05499999999995,392.04684499999996,166.35000000000002,1329.9608,747.0391999999999,36.0,43.59999999999218,
2078.0,96.5772,71.37,167.9472,12.468,48,195,1654.5,392.385,392.379915,166.45000000000002,1330.5148,747.4852000000001,36.0,44.600000000014006,
2079.0,96.5772,71.37,167.9472,12.474,48,195,1655.5,392.71500000000003,392.712985,166.55,1331.0688,747.9312,36.0,44.59999999999127,
2080.0,96.5772,71.37,167.9472,12.48,48,195,1656.5,393.04499999999996,393.03605500000003,166.65,1331.6328,748.3671999999999,36.0,43.59999999999218,
2081.0,96.5772,71.37,167.9472,12.486,48,195,1657.5,393.375,393.369125,166.75,1332.1868,748.8132,36.0,44.600000000014006,
2082.0,96.5772,71.37,167.9472,12.492,48,195,1658.5,393.7049999999999,393.702195,166.85000000000002,1332.7408,749.2592,36.0,44.59999999999127,
2083.0,96.5772,71.37,167.9472,12.498,48,195,1659.5,394.03499999999997,394.025265,166.95000000000002,1333.3048,749.6952000000001,36.0,43.600000000014916,
2084.0,96.5772,71.37,167.9472,12.504,48,195,1660.5,394.365,394.358335,167.05,1333.8588,750.1412,36.0,44.59999999999127,
2085.0,96.5772,71.37,167.9472,12.51,48,195,1661.5,394.69499999999994,394.69140500000003,167.15,1334.4128,750.5871999999999,36.0,44.59999999999127,
2086.0,96.5772,71.37,167.9472,12.516,48,195,1662.5,395.025,395.024475,167.25,1334.9668,751.0332000000001,36.0,44.600000000014006,
2087.0,96.5772,71.37,167.9472,12.522,48,195,1663.5,395.355,395.34754499999997,167.35000000000002,1335.5308,751.4692,36.0,43.59999999999218,
2088.0,96.5772,71.37,167.9472,12.528,48,195,1664.5,395.68499999999995,395.680615,167.45000000000002,1336.0848,751.9151999999999,36.0,44.59999999999127,
2089.0,96.5772,71.37,167.9472,12.534,48,195,1665.5,396.015,396.013685,167.55,1336.6388,752.3612,36.0,44.600000000014006,
2090.0,96.5772,71.37,167.9472,12.54,48,195,1666.5,396.345,396.33675500000004,167.65,1337.2028,752.7972,36.0,43.59999999999218,
2091.0,96.5772,71.37,167.9472,12.546,48,195,1667.5,396.67499999999995,396.669825,167.75,1337.7568,753.2431999999999,36.0,44.59999999999127,
2092.0,96.5772,71.37,167.9472,12.552,48,195,1668.5,397.005,397.00289499999997,167.85000000000002,1338.3108,753.6892,36.0,44.600000000014006,
2093.0,96.5772,71.37,167.9472,12.558,48,195,1669.4,397.302,397.296658,167.94000000000003,1338.9148,754.0852,36.0,39.599999999995816,
2094.0,96.5772,71.37,167.9472,12.564,48,195,1670.4,397.63200000000006,397.629728,168.04000000000002,1339.4688,754.5311999999999,36.0,44.59999999999127,
2095.0,96.5772,71.37,167.9472,12.57,48,195,1671.4,397.962,397.95279800000003,168.14000000000001,1340.0328,754.9672,36.0,43.600000000014916,
2096.0,96.5772,71.37,167.9472,12.576,48,195,1672.4,398.29200000000003,398.285868,168.24,1340.5868,755.4132,36.0,44.59999999999127,
2097.0,96.5772,71.37,167.9472,12.582,48,195,1673.4,398.62200000000007,398.618938,168.34000000000003,1341.1408,755.8592000000001,36.0,44.600000000014006,
2098.0,96.5772,71.37,167.9472,12.588,48,195,1674.4,398.952,398.942008,168.44000000000003,1341.7048,756.2952,36.0,43.59999999999218,
2099.0,96.5772,71.37,167.9472,12.594,48,195,1675.4,399.28200000000004,399.275078,168.54000000000002,1342.2588,756.7411999999999,36.1,44.59999999999127,
2100.0,96.5772,71.37,167.9472,12.6,48,195,1676.4,399.61199999999997,399.608148,168.64000000000001,1342.8128,757.1872000000001,36.1,44.600000000014006,
2101.0,96.5772,71.37,167.9472,12.606,48,195,1677.4,399.942,399.941218,168.74,1343.3668,757.6332,36.1,44.59999999999127,
2102.0,96.5772,71.37,167.9472,12.612,48,195,1678.4,400.27200000000005,400.264288,168.84000000000003,1343.9308,758.0691999999999,36.1,43.59999999999218,
2103.0,96.5772,71.37,167.9472,12.618,48,195,1679.4,400.602,400.597358,168.94000000000003,1344.4848,758.5152,36.1,44.600000000014006,
2104.0,96.5772,71.37,167.9472,12.624,48,195,1680.4,400.932,400.930428,169.04000000000002,1345.0388,758.9612,36.1,44.59999999999127,
2105.0,96.5772,71.37,167.9472,12.63,48,195,1681.4,401.26200000000006,401.253498,169.14000000000001,1345.6028,759.3972000000001,36.1,43.600000000014916,
2106.0,96.5772,71.37,167.9472,12.636,48,195,1682.4,401.592,401.586568,169.24,1346.1568,759.8432,36.1,44.59999999999127,
2107.0,96.5772,71.37,167.9472,12.642,48,195,1683.4,401.922,401.919638,169.34000000000003,1346.7108,760.2891999999999,36.1,44.59999999999127,
2108.0,96.5772,71.37,167.9472,12.648,48,195,1684.4,402.25200000000007,402.242708,169.44000000000003,1347.2748,760.7252000000001,36.1,43.600000000014916,
2109.0,96.5772,71.37,167.9472,12.654,48,195,1685.3,402.549,402.546471,169.53,1347.8688,761.1312,36.1,40.59999999999491,
2110.0,96.5772,71.37,167.9472,12.66,48,195,1686.3,402.879,402.86954099999997,169.63,1348.4328,761.5672,36.1,43.59999999999218,
2111.0,96.5772,71.37,167.9472,12.666,48,195,1687.3,403.20899999999995,403.202611,169.73000000000002,1348.9868,762.0132000000001,36.1,44.600000000014006,
2112.0,96.5772,71.37,167.9472,12.672,48,195,1688.3,403.539,403.535681,169.83,1349.5408,762.4592,36.1,44.59999999999127,
2113.0,96.5772,71.37,167.9472,12.678,48,195,1689.3,403.869,403.86875100000003,169.93,1350.0948,762.9051999999999,36.1,44.59999999999127,
2114.0,96.5772,71.37,167.9472,12.684,48,195,1690.3,404.19899999999996,404.191821,170.03,1350.6588,763.3412000000001,36.1,43.600000000014916,
2115.0,96.5772,71.37,167.9472,12.69,48,195,1691.3,404.529,404.52489099999997,170.13,1351.2128,763.7872,36.1,44.59999999999127,
2116.0,96.5772,71.37,167.9472,12.696,48,195,1692.3,404.85900000000004,404.857961,170.23000000000002,1351.7668,764.2331999999999,36.1,44.59999999999127,
2117.0,96.5772,71.37,167.9472,12.702,48,195,1693.3,405.18899999999996,405.181031,170.33,1352.3308,764.6692,36.1,43.600000000014916,
2118.0,96.5772,71.37,167.9472,12.708,48,195,1694.3,405.519,405.514101,170.43,1352.8848,765.1152,36.1,44.59999999999127,
2119.0,96.5772,71.37,167.9472,12.714,48,195,1695.3,405.84900000000005,405.847171,170.53,1353.4388,765.5612000000001,36.1,44.600000000014006,
2120.0,96.5772,71.37,167.9472,12.72,48,195,1696.3,406.179,406.170241,170.63,1354.0028,765.9972,36.1,43.59999999999218,
2121.0,96.5772,71.37,167.9472,12.726,48,195,1697.3,406.509,406.503311,170.73000000000002,1354.5568,766.4431999999999,36.1,44.59999999999127,
2122.0,96.5772,71.37,167.9472,12.732,48,195,1698.3,406.83899999999994,406.836381,170.83,1355.1108,766.8892000000001,36.1,44.600000000014006,
2123.0,96.5772,71.37,167.9472,12.738,48,195,1699.3,407.169,407.159451,170.93,1355.6748,767.3252,36.1,43.59999999999218,
2124.0,96.5772,71.37,167.9472,12.744,48,195,1700.3,407.499,407.492521,171.03,1356.2288,767.7711999999999,36.1,44.59999999999127,
2125.0,96.5772,71.37,167.9472,12.75,48,195,1701.3,407.82899999999995,407.825591,171.13,1356.7828,768.2172,36.2,44.600000000014006,
2126.0,96.5772,71.37,167.9472,12.756,48,195,1702.2,408.126,408.119354,171.22000000000003,1357.3868,768.6132,36.2,39.599999999995816,
2127.0,96.5772,71.37,167.9472,12.762,48,195,1703.2,408.456,408.45242399999995,171.32000000000002,1357.9408,769.0591999999999,36.2,44.59999999999127,
2128.0,96.5772,71.37,167.9472,12.768,48,195,1704.2,408.78599999999994,408.785494,171.42000000000002,1358.4948,769.5052000000001,36.2,44.600000000014006,
2129.0,96.5772,71.37,167.9472,12.774,48,195,1705.2,409.116,409.108564,171.52,1359.0588,769.9412,36.2,43.59999999999218,
2130.0,96.5772,71.37,167.9472,12.78,48,195,1706.2,409.4459999999999,409.441634,171.62,1359.6128,770.3871999999999,36.2,44.59999999999127,
2131.0,96.5772,71.37,167.9472,12.786,48,195,1707.2,409.77599999999995,409.774704,171.72000000000003,1360.1668,770.8332,36.2,44.600000000014006,
2132.0,96.5772,71.37,167.9472,12.792,48,195,1708.2,410.106,410.09777399999996,171.82000000000002,1360.7308,771.2692,36.2,43.59999999999218,
2133.0,96.5772,71.37,167.9472,12.798,48,195,1709.2,410.4359999999999,410.43084400000004,171.92000000000002,1361.2848,771.7152000000001,36.2,44.600000000014006,
2134.0,96.5772,71.37,167.9472,12.804,48,195,1710.2,410.76599999999996,410.763914,172.02,1361.8388,772.1612,36.2,44.59999999999127,
2135.0,96.5772,71.37,167.9472,12.81,48,195,1711.2,411.096,411.08698400000003,172.12,1362.4028,772.5971999999999,36.2,43.59999999999218,
2136.0,96.5772,71.37,167.9472,12.816,48,195,1712.2,411.42599999999993,411.420054,172.22000000000003,1362.9568,773.0432000000001,36.2,44.600000000014006,
2137.0,96.5772,71.37,167.9472,12.822,48,195,1713.2,411.756,411.75312399999996,172.32000000000002,1363.5108,773.4892,36.2,44.59999999999127,
2138.0,96.5772,71.37,167.9472,12.828,48,195,1714.2,412.086,412.07619400000004,172.42000000000002,1364.0748,773.9251999999999,36.2,43.59999999999218,
2139.0,96.5772,71.37,167.9472,12.834,48,195,1715.2,412.41599999999994,412.409264,172.52,1364.6288,774.3712,36.2,44.600000000014006,
2140.0,96.5772,71.37,167.9472,12.84,48,195,1716.2,412.746,412.742334,172.62,1365.1828,774.8172,36.2,44.59999999999127,
2141.0,96.5772,71.37,167.9472,12.846,48,195,1717.2,413.0759999999999,413.075404,172.72000000000003,1365.7368,775.2632000000001,36.2,44.600000000014006,
2142.0,96.5772,71.37,167.9472,12.852,48,195,1718.2,413.40599999999995,413.39847399999996,172.82000000000002,1366.3008,775.6992,36.2,43.59999999999218,
2143.0,96.5772,71.37,167.9472,12.858,48,195,1719.1,413.703,413.70223699999997,172.91,1366.8948,776.1052,36.2,40.59999999999491,
2144.0,96.5772,71.37,167.9472,12.864,48,195,1720.1,414.0329999999999,414.02530700000005,173.01,1367.4588,776.5411999999999,36.2,43.59999999999218,
2145.0,96.5772,71.37,167.9472,12.87,48,195,1721.1,414.36299999999994,414.358377,173.11,1368.0128,776.9872,36.2,44.600000000014006,
2146.0,96.5772,71.37,167.9472,12.876,48,195,1722.1,414.693,414.691447,173.21,1368.5668,777.4331999999999,36.2,44.59999999999127,
2147.0,96.5772,71.37,167.9472,12.882,48,195,1723.1,415.0229999999999,415.014517,173.31,1369.1308,777.8692000000001,36.2,43.600000000014916,
2148.0,96.5772,71.37,167.9472,12.888,48,195,1724.1,415.35299999999995,415.347587,173.41,1369.6848,778.3152,36.2,44.59999999999127,
2149.0,96.5772,71.37,167.9472,12.894,48,195,1725.1,415.6829999999999,415.68065700000005,173.51,1370.2388,778.7611999999999,36.2,44.59999999999127,
2150.0,96.5772,71.37,167.9472,12.9,48,195,1726.1,416.0129999999999,416.003727,173.61,1370.8028,779.1972000000001,36.2,43.600000000014916,
2151.0,96.5772,71.37,167.9472,12.906,48,195,1727.1,416.34299999999996,416.336797,173.71,1371.3568,779.6432,36.2,44.59999999999127,
2152.0,96.5772,71.37,167.9472,12.912,48,195,1728.1,416.6729999999999,416.669867,173.81,1371.9108,780.0891999999999,36.2,44.59999999999127,
2153.0,96.5772,71.37,167.9472,12.918,48,195,1729.1,417.00299999999993,417.002937,173.91,1372.4648,780.5352,36.3,44.600000000014006,
2154.0,96.5772,71.37,167.9472,12.924,48,195,1730.1,417.33299999999997,417.326007,174.01,1373.0288,780.9712,36.3,43.59999999999218,
2155.0,96.5772,71.37,167.9472,12.93,48,195,1731.1,417.6629999999999,417.659077,174.11,1373.5828,781.4172000000001,36.3,44.600000000014006,
2156.0,96.5772,71.37,167.9472,12.936,48,195,1732.1,417.99299999999994,417.992147,174.21,1374.1368,781.8632,36.3,44.59999999999127,
2157.0,96.5772,71.37,167.9472,12.942,48,195,1733.1,418.323,418.315217,174.31,1374.7008,782.2991999999999,36.3,43.59999999999218,
2158.0,96.5772,71.37,167.9472,12.948,48,195,1734.1,418.6529999999999,418.648287,174.41,1375.2548,782.7452000000001,36.3,44.600000000014006,
2159.0,96.5772,71.37,167.9472,12.954,48,195,1735.0,418.94999999999993,418.94205,174.5,1375.8588,783.1412,36.3,39.599999999995816,
2160.0,96.5772,71.37,167.9472,12.96,48,195,1736.0,419.28,419.27511999999996,174.60000000000002,1376.4128,783.5871999999999,36.3,44.59999999999127,
2161.0,96.5772,71.37,167.9472,12.966,48,195,1737.0,419.61,419.60819000000004,174.70000000000002,1376.9668,784.0332000000001,36.3,44.600000000014006,
2162.0,96.5772,71.37,167.9472,12.972,48,195,1738.0,419.93999999999994,419.93126,174.8,1377.5308,784.4692,36.3,43.59999999999218,
2163.0,96.5772,71.37,167.9472,12.978,48,195,1739.0,420.27,420.26433,174.9,1378.0848,784.9151999999999,36.3,44.59999999999127,
2164.0,96.5772,71.37,167.9472,12.984,48,195,1740.0,420.6,420.5974,175.0,1378.6388,785.3612,36.3,44.600000000014006,
2165.0,96.5772,71.37,167.9472,12.99,48,195,1741.0,420.92999999999995,420.92046999999997,175.10000000000002,1379.2028,785.7972,36.3,43.59999999999218,
2166.0,96.5772,71.37,167.9472,12.996,48,195,1742.0,421.26,421.25354000000004,175.20000000000002,1379.7568,786.2431999999999,36.3,44.59999999999127,
2167.0,96.5772,71.37,167.9472,13.002,48,195,1743.0,421.59000000000003,421.58661,175.3,1380.3108,786.6892,36.3,44.600000000014006,
2168.0,96.5772,71.37,167.9472,13.008,48,195,1744.0,421.91999999999996,421.91967999999997,175.4,1380.8648,787.1351999999999,36.3,44.59999999999127,
2169.0,96.5772,71.37,167.9472,13.014,48,195,1745.0,422.25,422.24275,175.5,1381.4288,787.5712000000001,36.3,43.600000000014916,
2170.0,96.5772,71.37,167.9472,13.02,48,195,1746.0,422.5799999999999,422.57581999999996,175.60000000000002,1381.9828,788.0172,36.3,44.59999999999127,
2171.0,96.5772,71.37,167.9472,13.026,48,195,1747.0,422.90999999999997,422.90889000000004,175.70000000000002,1382.5368,788.4631999999999,36.3,44.59999999999127,
2172.0,96.5772,71.37,167.9472,13.032,48,195,1748.0,423.24,423.23196,175.8,1383.1008,788.8992000000001,36.3,43.600000000014916,
2173.0,96.5772,71.37,167.9472,13.038,48,195,1749.0,423.56999999999994,423.56503,175.9,1383.6548,789.3452,36.3,44.59999999999127,
2174.0,96.5772,71.37,167.9472,13.044,48,195,1750.0,423.9,423.8981,176.0,1384.2088,789.7911999999999,36.3,44.59999999999127,
2175.0,96.5772,71.37,167.9472,13.05,48,195,1751.0,424.23,424.22117,176.10000000000002,1384.7728,790.2272,36.3,43.600000000014916,
2176.0,96.5772,71.37,167.9472,13.056,48,195,1751.9,424.52700000000004,424.524933,176.19000000000003,1385.3668,790.6332,36.3,40.59999999999491,
2177.0,96.5772,71.37,167.9472,13.062,48,195,1752.9,424.85699999999997,424.848003,176.29000000000002,1385.9308,791.0691999999999,36.3,43.59999999999218,
2178.0,96.5772,71.37,167.9472,13.068,48,195,1753.9,425.187,425.181073,176.39000000000001,1386.4848,791.5152,36.3,44.600000000014006,
2179.0,96.5772,71.37,167.9472,13.074,48,195,1754.9,425.51700000000005,425.514143,176.49,1387.0388,791.9612,36.3,44.59999999999127,
2180.0,96.5772,71.37,167.9472,13.08,48,195,1755.9,425.847,425.83721299999996,176.59000000000003,1387.6028,792.3972000000001,36.3,43.600000000014916,
2181.0,96.5772,71.37,167.9472,13.086,48,195,1756.9,426.177,426.170283,176.69000000000003,1388.1568,792.8432,36.4,44.59999999999127,
2182.0,96.5772,71.37,167.9472,13.092,48,195,1757.9,426.50700000000006,426.503353,176.79000000000002,1388.7108,793.2891999999999,36.4,44.59999999999127,
2183.0,96.5772,71.37,167.9472,13.098,48,195,1758.9,426.837,426.836423,176.89000000000001,1389.2648,793.7352000000001,36.4,44.600000000014006,
2184.0,96.5772,71.37,167.9472,13.104,48,195,1759.9,427.16700000000003,427.159493,176.99,1389.8288,794.1712,36.4,43.59999999999218,
2185.0,96.5772,71.37,167.9472,13.11,48,195,1760.9,427.49700000000007,427.492563,177.09000000000003,1390.3828,794.6171999999999,36.4,44.59999999999127,
2186.0,96.5772,71.37,167.9472,13.116,48,195,1761.9,427.827,427.825633,177.19000000000003,1390.9368,795.0632,36.4,44.600000000014006,
2187.0,96.5772,71.37,167.9472,13.122,48,195,1762.9,428.15700000000004,428.148703,177.29000000000002,1391.5008,795.4992,36.4,43.59999999999218,
2188.0,96.5772,71.37,167.9472,13.128,48,195,1763.9,428.48699999999997,428.48177300000003,177.39000000000001,1392.0548,795.9452000000001,36.4,44.600000000014006,
2189.0,96.5772,71.37,167.9472,13.134,48,195,1764.9,428.817,428.814843,177.49,1392.6088,796.3912,36.4,44.59999999999127,
2190.0,96.5772,71.37,167.9472,13.14,48,195,1765.9,429.14700000000005,429.13791299999997,177.59000000000003,1393.1728,796.8272,36.4,43.59999999999218,
2191.0,96.5772,71.37,167.9472,13.146,48,195,1766.9,429.477,429.470983,177.69000000000003,1393.7268,797.2732000000001,36.4,44.600000000014006,
2192.0,96.5772,71.37,167.9472,13.152,48,195,1767.9,429.807,429.804053,177.79000000000002,1394.2808,797.7192,36.4,44.59999999999127,
2193.0,96.5772,71.37,167.9472,13.158,48,195,1768.8,430.10400000000004,430.09781599999997,177.88,1394.8848,798.1152,36.4,39.599999999995816,
2194.0,96.5772,71.37,167.9472,13.164,48,195,1769.8,430.43399999999997,430.43088600000004,177.98000000000002,1395.4388,798.5612000000001,36.4,44.600000000014006,
2195.0,96.5772,71.37,167.9472,13.17,48,195,1770.8,430.764,430.763956,178.08,1395.9928,799.0072,36.4,44.59999999999127,
2196.0,96.5772,71.37,167.9472,13.176,48,195,1771.8,431.09399999999994,431.087026,178.18,1396.5568,799.4431999999999,36.4,43.59999999999218,
2197.0,96.5772,71.37,167.9472,13.182,48,195,1772.8,431.424,431.420096,178.28,1397.1108,799.8892000000001,36.4,44.600000000014006,
2198.0,96.5772,71.37,167.9472,13.188,48,195,1773.8,431.754,431.75316599999996,178.38,1397.6648,800.3352,36.4,44.59999999999127,
2199.0,96.5772,71.37,167.9472,13.194,48,195,1774.8,432.08399999999995,432.076236,178.48000000000002,1398.2288,800.7711999999999,36.4,43.59999999999218,
2200.0,96.5772,71.37,167.9472,13.2,48,195,1775.8,432.414,432.409306,178.58,1398.7828,801.2172,36.4,44.600000000014006,
2201.0,96.5772,71.37,167.9472,13.206,48,195,1776.8,432.744,432.742376,178.68,1399.3368,801.6632,36.4,44.59999999999127,
2202.0,96.5772,71.37,167.9472,13.212,48,195,1777.8,433.07399999999996,433.065446,178.78,1399.9008,802.0992000000001,36.4,43.600000000014916,
2203.0,96.5772,71.37,167.9472,13.218,48,195,1778.8,433.404,433.398516,178.88,1400.4548,802.5452,36.4,44.59999999999127,
2204.0,96.5772,71.37,167.9472,13.224,48,195,1779.8,433.73400000000004,433.731586,178.98000000000002,1401.0088,802.9911999999999,36.4,44.59999999999127,
2205.0,96.5772,71.37,167.9472,13.23,48,195,1780.8,434.06399999999996,434.054656,179.08,1401.5728,803.4272000000001,36.4,43.600000000014916,
2206.0,96.5772,71.37,167.9472,13.236,48,195,1781.8,434.394,434.387726,179.18,1402.1268,803.8732,36.4,44.59999999999127,
2207.0,96.5772,71.37,167.9472,13.242,48,195,1782.8,434.72400000000005,434.720796,179.28,1402.6808,804.3191999999999,36.4,44.59999999999127,
2208.0,96.5772,71.37,167.9472,13.248,48,195,1783.8,435.054,435.05386599999997,179.38,1403.2348,804.7652,36.4,44.600000000014006,
2209.0,96.5772,71.37,167.9472,13.254,48,195,1784.7,435.351,435.347629,179.47000000000003,1403.8388,805.1612,36.4,39.599999999995816,
2210.0,96.5772,71.37,167.9472,13.26,48,195,1785.7,435.6809999999999,435.680699,179.57000000000002,1404.3928,805.6071999999999,36.5,44.59999999999127,
2211.0,96.5772,71.37,167.9472,13.266,48,195,1786.7,436.01099999999997,436.00376900000003,179.67000000000002,1404.9568,806.0432000000001,36.5,43.600000000014916,
2212.0,96.5772,71.37,167.9472,13.272,48,195,1787.7,436.341,436.336839,179.77,1405.5108,806.4892,36.5,44.59999999999127,
2213.0,96.5772,71.37,167.9472,13.278,48,195,1788.7,436.67099999999994,436.66990899999996,179.87,1406.0648,806.9351999999999,36.5,44.59999999999127,
2214.0,96.5772,71.37,167.9472,13.284,48,195,1789.7,437.001,436.992979,179.97000000000003,1406.6288,807.3712,36.5,43.600000000014916,
2215.0,96.5772,71.37,167.9472,13.29,48,195,1790.7,437.331,437.326049,180.07000000000002,1407.1828,807.8172,36.5,44.59999999999127,
2216.0,96.5772,71.37,167.9472,13.296,48,195,1791.7,437.66099999999994,437.65911900000003,180.17000000000002,1407.7368,808.2632000000001,36.5,44.600000000014006,
2217.0,96.5772,71.37,167.9472,13.302,48,195,1792.7,437.991,437.982189,180.27,1408.3008,808.6992,36.5,43.59999999999218,
2218.0,96.5772,71.37,167.9472,13.308,48,195,1793.7,438.3209999999999,438.31525899999997,180.37,1408.8548,809.1451999999999,36.5,44.59999999999127,
2219.0,96.5772,71.37,167.9472,13.314,48,195,1794.7,438.65099999999995,438.648329,180.47000000000003,1409.4088,809.5912000000001,36.5,44.600000000014006,
2220.0,96.5772,71.37,167.9472,13.32,48,195,1795.7,438.981,438.971399,180.57000000000002,1409.9728,810.0272,36.5,43.59999999999218,
2221.0,96.5772,71.37,167.9472,13.326,48,195,1796.7,439.3109999999999,439.304469,180.67000000000002,1410.5268,810.4731999999999,36.5,44.59999999999127,
2222.0,96.5772,71.37,167.9472,13.332,48,195,1797.7,439.64099999999996,439.637539,180.77,1411.0808,810.9192,36.5,44.600000000014006,
2223.0,96.5772,71.37,167.9472,13.338,48,195,1798.7,439.971,439.97060899999997,180.87,1411.6348,811.3652,36.5,44.59999999999127,
2224.0,96.5772,71.37,167.9472,13.344,48,195,1799.7,440.30099999999993,440.293679,180.97000000000003,1412.1988,811.8012000000001,36.5,43.600000000014916,
2225.0,96.5772,71.37,167.9472,13.35,48,195,1800.7,440.67999999999995,440.67572,181.07000000000002,1412.7028,812.2972,36.5,49.59999999998672,
2226.0,96.5772,71.37,167.9472,13.356,48,195,1801.6,441.03999999999996,441.03816,181.16,1413.2368,812.7632000000001,36.5,46.60000000001219,
2227.0,96.5772,71.37,167.9472,13.362,48,195,1802.6,441.43999999999994,441.43976,181.26,1413.7208,813.2792,36.5,51.5999999999849,
2228.0,96.5772,71.37,167.9472,13.368,48,195,1803.6,441.84000000000003,441.83136,181.36,1414.2148,813.7852,36.5,50.60000000000855,
2229.0,96.5772,71.37,167.9472,13.374,48,195,1804.6,442.24,442.23296,181.46,1414.6988,814.3012000000001,36.5,51.60000000000764,
2230.0,96.5772,71.37,167.9472,13.38,48,195,1805.6,442.64,442.63456,181.56,1415.1828,814.8172,36.5,51.5999999999849,
2231.0,96.5772,71.37,167.9472,13.386,48,195,1806.6,443.03999999999996,443.03616,181.66,1415.6668,815.3332,36.5,51.60000000000764,
2232.0,96.5772,71.37,167.9472,13.392,48,195,1807.6,443.43999999999994,443.43776,181.76,1416.1508,815.8492000000001,36.6,51.60000000000764,
2233.0,96.5772,71.37,167.9472,13.398,48,195,1808.6,443.84000000000003,443.83936,181.86,1416.6348,816.3652,36.6,51.5999999999849,
2234.0,96.5772,71.37,167.9472,13.404,48,195,1809.6,444.24,444.23096,181.96,1417.1288,816.8712,36.6,50.60000000000855,
2235.0,96.5772,71.37,167.9472,13.41,48,195,1810.6,444.64,444.63256,182.06,1417.6128,817.3871999999999,36.6,51.5999999999849,
2236.0,96.5772,71.37,167.9472,13.416,48,195,1811.6,445.03999999999996,445.03416,182.16,1418.0968,817.9032,36.6,51.60000000000764,
2237.0,96.5772,71.37,167.9472,13.422,48,195,1812.6,445.43999999999994,445.43576,182.26,1418.5808,818.4192,36.6,51.60000000000764,
2238.0,96.5772,71.37,167.9472,13.428,48,195,1813.6,445.84000000000003,445.83736,182.36,1419.0648,818.9351999999999,36.6,51.5999999999849,
2239.0,96.5772,71.37,167.9472,13.434,48,195,1814.6,446.24,446.23896,182.46,1419.5488,819.4512,36.6,51.60000000000764,
2240.0,96.5772,71.37,167.9472,13.44,48,195,1815.6,446.64,446.63056,182.56,1420.0428,819.9572000000001,36.6,50.60000000000855,
2241.0,96.5772,71.37,167.9472,13.446,48,195,1816.6,447.03999999999996,447.03216000000003,182.66,1420.5268,820.4731999999999,36.6,51.5999999999849,
